terms,arg_types,return_type,type,is_init,count,comp_lp
"[SK,[B,mulnn,[K,getStripe,Egg(S1,O3)]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-13.957010120237976
"[BC,[B,subnn,[B,[addnn,0],[B,I,I]]],getDot]",egg_num,num,program,0.0,1.0,-10.738134295369772
"[BK,[subnn,1],[C,[B,subnn,getDot],2]]",egg_num,num,program,0.0,3.0,-10.961277846683984
"[CK,[B,subnn,[S,[K,subnn,3],getDot]],0]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[SK,[K,subnn,3],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[BC,[K,subnn,4],[S,[K,addnn,1],getDot]]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[BC,[B,mulnn,[K,getStripe,Egg(S1,O2)]],[S,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-14.650157300797918
"[CS,[BK,addnn,[B,[subnn,0],getDot]],[B,I,I]]",egg_num,num,program,0.0,2.0,-11.43128147592972
"[SC,[BK,addnn,[B,[subnn,2],getDot]],getStripe]",egg_num,num,program,0.0,2.0,-10.738134295369772
"[SK,[B,subnn,[S,[K,addnn,2],getStripe]],[B,getDot,I]]",egg_num,num,program,0.0,3.0,-11.43128147592972
"[SB,[B,subnn,[K,[mulnn,1],4]],[BC,[K,addnn,1],getDot]]",egg_num,num,program,0.0,1.0,-17.13506395058592
"[SK,[B,addnn,[K,getStripe,Egg(S1,O2)]],[B,[subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-13.957010120237976
"[BC,[K,subnn,3],[B,getDot,I]]",egg_num,num,program,0.0,2.0,-7.560080465021828
"[BS,[K,subnn,4],[SC,[BK,addnn,getDot],getStripe]]",egg_num,num,program,0.0,2.0,-12.81757583704961
"[CK,[B,subnn,[B,[subnn,3],getDot]],0]",egg_num,num,program,0.0,2.0,-10.961277846683982
"[BC,[B,subnn,[K,[subnn,4],1]],getDot]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[SC,[BK,subnn,[B,[subnn,4],getStripe]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[BK,[subnn,4],[S,[K,addnn,1],getDot]]",egg_num,num,program,0.0,1.0,-10.961277846683984
"[BC,[K,subnn,3],[B,[addnn,0],getDot]]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[SC,[KB,subnn,[B,I,I]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-8.030084094267563
"[SK,[B,addnn,[S,[K,subnn,2],getDot]],getStripe]",egg_num,num,program,0.0,1.0,-10.738134295369772
"[BC,[B,subnn,[K,[subnn,3],0]],getDot]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[CB,[B,addnn,[B,[subnn,4],getDot]],[S,[K,subnn,2],[B,I,I]]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[BB,[addnn,1],[BK,[subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[BK,[subnn,3],[B,[addnn,0],getDot]]",egg_num,num,program,0.0,4.0,-10.26813066612404
"[SK,[B,subnn,[K,[mulnn,3],1]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SC,[KK,subnn,3],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[BC,[K,addnn,3],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-10.961277846683984
"[SC,[BK,subnn,[K,[addnn,2],1]],getDot]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SK,[B,subnn,[K,[addnn,2],1]],getDot]",egg_num,num,program,0.0,1.0,-10.961277846683984
"[SK,[B,subnn,[K,[mulnn,1],3]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,1.0,-15.74876958946603
"[SC,[BB,subnn,[BC,[B,addnn,[B,I,I]],getDot]],[B,[mulnn,2],getDot]]",egg_num,num,program,0.0,2.0,-16.6887768479575
"[SK,[B,mulnn,[B,getStripe,I]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,3.0,-10.738134295369772
"[BC,[K,mulnn,1],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,4.0,-10.961277846683984
"[BK,[addnn,2],[B,[subnn,1],getDot]]",egg_num,num,program,0.0,2.0,-10.26813066612404
"[SK,[B,addnn,[B,[subnn,2],getDot]],getStripe]",egg_num,num,program,0.0,1.0,-10.044987114809828
"[BC,[B,subnn,[B,[mulnn,1],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[SC,[BK,subnn,[B,[subnn,1],getDot]],[K,[subnn,0],2]]",egg_num,num,program,0.0,1.0,-15.748769589466027
"[SS,[BK,subnn,[B,[mulnn,3],getStripe]],[BK,getDot,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[BB,[subnn,3],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,1.0,-10.33266918726161
"[CC,[BK,addnn,[S,[B,subnn,getStripe],getDot]],2]",egg_num,num,program,0.0,1.0,-11.431281475929715
"[BC,[B,subnn,[K,[addnn,1],2]],getDot]",egg_num,num,program,0.0,1.0,-10.961277846683984
