terms,arg_types,return_type,type,is_init,count,comp_lp
"[BB,[mulnn,1],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]]",egg_num,num,program,0.0,6.0,-19.46136557019728
"[SC,[BB,addnn,[BS,[B,mulnn,[B,I,I]],[BK,getStripe,I]]],[S,[K,subnn,0],getDot]]",egg_num,num,program,0.0,29.0,-18.768218389637333
"[SB,[B,addnn,[B,[subnn,0],getDot]],[SC,[KB,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,24.0,-16.6887768479575
"[SB,[B,mulnn,[K,getDot,Egg(S1,O1)]],[SS,[BK,mulnn,[B,[addnn,0],getStripe]],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,10.0,-25.858295225413425
"[SC,[BB,mulnn,[SC,[BB,subnn,[SC,[BK,mulnn,[B,[subnn,4],getStripe]],[B,getStripe,I]]],[B,getDot,I]]],[K,[subnn,4],3]]",egg_num,num,program,0.0,5.0,-29.036349055761377
"[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,12.0,-13.980726646855288
"[SB,[B,addnn,[K,getDot,Egg(S1,O0)]],[BS,[K,mulnn,1],[SS,[BK,mulnn,getStripe],[SC,[BB,subnn,[KB,I,I]],getDot]]]]",egg_num,num,program,0.0,20.0,-30.017178308773097
"[BB,[addnn,0],[SB,[K,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],[B,getStripe,I]]],[C,[B,addnn,getDot],0]]]]",egg_num,num,program,0.0,4.0,-29.72949623632132
"[SC,[BB,addnn,[CS,[BB,mulnn,[BK,getStripe,I]],[B,I,I]]],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,4.0,-18.768218389637333
"[SC,[BB,subnn,[BS,[K,mulnn,1],[SC,[KB,mulnn,[B,I,I]],getStripe]]],getDot]",egg_num,num,program,0.0,16.0,-19.46136557019728
"[SC,[BB,subnn,[BC,[B,mulnn,[C,[B,addnn,[B,I,I]],0]],[B,getStripe,I]]],getDot]",egg_num,num,program,0.0,23.0,-18.075071209077397
"[BB,[addnn,0],[BB,[addnn,0],[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],getDot]]]",egg_num,num,program,0.0,6.0,-24.24885731297933
"[SS,[KB,mulnn,[K,getStripe,Egg(S1,O1)]],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,12.0,-22.45709784375127
