terms,arg_types,return_type,type,is_init,count,comp_lp
"[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[SC,[BK,mulnn,getStripe],getDot]]",egg_num,num,program,0.0,8.0,-18.545074838323124
"[BS,[K,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,11.0,-18.768218389637333
"[BB,[mulnn,1],[BB,[mulnn,1],[SB,[B,mulnn,[B,getStripe,I]],[BB,[addnn,0],[BC,[B,subnn,[B,I,I]],getDot]]]]]",egg_num,num,program,0.0,4.0,-29.036349055761377
"[SB,[K,addnn,0],[BS,[K,addnn,0],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[S,[K,addnn,0],[B,I,I]]],[B,getDot,I]]]]]",egg_num,num,program,0.0,6.0,-29.72949623632132
"[CS,[BB,mulnn,[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]],[K,getDot,Egg(S1,O1)]]",egg_num,num,program,0.0,3.0,-22.45709784375127
"[SB,[B,mulnn,[S,[K,addnn,0],getStripe]],[SK,[B,subnn,[S,[K,subnn,4],getDot]],getStripe]]",egg_num,num,program,0.0,4.0,-20.7831214101796
"[SB,[B,mulnn,getStripe],[BK,[subnn,4],[S,[B,addnn,getStripe],getDot]]]",egg_num,num,program,0.0,14.0,-15.30248248683761
"[BB,[addnn,0],[SB,[K,addnn,0],[SB,[B,mulnn,[B,[mulnn,1],getStripe]],[BC,[B,subnn,[B,I,I]],getDot]]]]",egg_num,num,program,0.0,3.0,-27.650054694641483
"[BS,[K,mulnn,1],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,6.0,-18.768218389637333
"[SB,[B,mulnn,getStripe],[SB,[B,subnn,[B,[subnn,4],getDot]],[BK,getStripe,I]]]",egg_num,num,program,0.0,9.0,-16.688776847957495
"[SB,[K,mulnn,1],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],getStripe]]",egg_num,num,program,0.0,2.0,-19.46136557019728
"[SC,[BB,subnn,[SS,[BK,mulnn,getStripe],[KB,I,I]]],getDot]",egg_num,num,program,0.0,7.0,-14.673873827415235
"[CC,[BB,mulnn,[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]],1]",egg_num,num,program,0.0,4.0,-19.46136557019728
"[BB,[addnn,0],[SB,[B,mulnn,getStripe],[SK,[B,subnn,[B,[subnn,4],getDot]],[B,getStripe,I]]]]",egg_num,num,program,0.0,8.0,-21.476268590739544
"[SB,[B,mulnn,[B,[addnn,0],getStripe]],[SK,[B,subnn,[B,[subnn,4],getStripe]],[B,getDot,I]]]",egg_num,num,program,0.0,2.0,-20.089974229619653
"[SC,[BB,mulnn,[CS,[BK,subnn,getDot],[B,I,I]]],[S,[K,subnn,0],getStripe]]",egg_num,num,program,0.0,15.0,-18.07507120907739
"[SB,[B,mulnn,[B,[addnn,0],getStripe]],[BK,[subnn,4],[S,[B,addnn,getStripe],getDot]]]",egg_num,num,program,0.0,24.0,-19.39682704905971
