,terms,log_prob
215,"[BS,[K,[ifElse,bool],obj],PM(""obj_obj_obj"")]",-1.1588830833596717
216,"[BK,[[ifElse,bool],obj],PM(""obj_obj"")]",0.22741127776021886
217,"[SC,[CC,[BB,ifElse,eqObject],obj],PM(""obj_obj"")]",-3.5451774444795623
218,"[SC,[CS,[BB,ifElse,eqObject],PM(""obj_obj"")],PM(""obj_obj"")]",-3.5451774444795623
219,"[SC,[BB,[ifElse,bool],PM(""obj_obj_obj"")],PM(""obj_obj"")]",-2.5451774444795623
220,"[SC,[BK,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj"")]",-2.5451774444795623
221,"[SC,[SC,[BB,ifElse,eqObject],PM(""obj_obj"")],PM(""obj_obj"")]",-3.5451774444795623
222,"[SC,[SS,[BB,ifElse,eqObject],PM(""obj_obj_obj"")],PM(""obj_obj"")]",-3.5451774444795623
223,"[SC,[KB,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj"")]",-2.5451774444795623
224,"[SC,[KK,[ifElse,bool],obj],PM(""obj_obj"")]",-2.5451774444795623
225,"[SB,[B,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj_obj"")]",-1.1588830833596717
226,"[SB,[K,[ifElse,bool],obj],PM(""obj_obj_obj"")]",-1.1588830833596717
227,"[SS,[CC,[BB,ifElse,eqObject],obj],PM(""obj_obj_obj"")]",-3.5451774444795623
228,"[SS,[CS,[BB,ifElse,eqObject],PM(""obj_obj"")],PM(""obj_obj_obj"")]",-3.5451774444795623
229,"[SS,[BB,[ifElse,bool],PM(""obj_obj_obj"")],PM(""obj_obj_obj"")]",-2.5451774444795623
230,"[SS,[BK,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj_obj"")]",-2.5451774444795623
231,"[SS,[SC,[BB,ifElse,eqObject],PM(""obj_obj"")],PM(""obj_obj_obj"")]",-3.5451774444795623
232,"[SS,[SS,[BB,ifElse,eqObject],PM(""obj_obj_obj"")],PM(""obj_obj_obj"")]",-3.5451774444795623
233,"[SS,[KB,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj_obj"")]",-2.5451774444795623
234,"[SS,[KK,[ifElse,bool],obj],PM(""obj_obj_obj"")]",-2.5451774444795623
235,"[SK,[B,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj"")]",-1.1588830833596717
236,"[SK,[K,[ifElse,bool],obj],PM(""obj_obj"")]",-1.1588830833596717
237,"[KC,[B,[ifElse,bool],PM(""obj_obj"")],obj]",-1.1588830833596717
238,"[KC,[K,[ifElse,bool],obj],obj]",-1.1588830833596717
239,"[KB,[[ifElse,bool],obj],PM(""obj_obj"")]",0.22741127776021886
240,"[KS,[B,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj"")]",-1.1588830833596717
241,"[KS,[K,[ifElse,bool],obj],PM(""obj_obj"")]",-1.1588830833596717
