,terms,log_prob
9442,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KB,getLength,PM(""obj_obj"")]]",-9.010913347279288
9443,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KK,getLength,obj]]",-9.010913347279288
9444,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BK,[mulnn,num],PM(""obj_num"")]]",-10.39720770839918
9445,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BC,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9446,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BC,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9447,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KB,[mulnn,num],PM(""obj_num"")]]",-10.39720770839918
9448,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KK,[mulnn,num],num]]",-10.39720770839918
9449,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KC,[B,mulnn,PM(""obj_num"")],num]]",-11.090354888959125
9450,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KC,[K,mulnn,num],num]]",-11.090354888959125
9451,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KS,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9452,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KS,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9453,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CB,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9454,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CB,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9455,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CK,[B,mulnn,PM(""obj_num"")],num]]",-11.090354888959125
9456,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CK,[K,mulnn,num],num]]",-11.090354888959125
9457,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CC,[BK,mulnn,PM(""obj_num"")],num]]",-11.78350206951907
9458,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CC,[KB,mulnn,PM(""obj_num"")],num]]",-11.78350206951907
9459,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CC,[KK,mulnn,num],num]]",-11.78350206951907
9460,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CS,[BK,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9461,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CS,[KB,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9462,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CS,[KK,mulnn,num],PM(""obj_num"")]]",-11.78350206951907
9463,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SK,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9464,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SK,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9465,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SC,[BK,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9466,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SC,[KB,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9467,"[SS,[BB,setEdge,[KS,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SC,[KK,mulnn,num],PM(""obj_num"")]]",-11.78350206951907
9468,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BK,[addnn,num],PM(""obj_num"")]]",-10.39720770839918
9469,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BC,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9470,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BC,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9471,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KB,[addnn,num],PM(""obj_num"")]]",-10.39720770839918
9472,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KK,[addnn,num],num]]",-10.39720770839918
9473,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KC,[B,addnn,PM(""obj_num"")],num]]",-11.090354888959125
9474,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KC,[K,addnn,num],num]]",-11.090354888959125
9475,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KS,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9476,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KS,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9477,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CB,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9478,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CB,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9479,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CK,[B,addnn,PM(""obj_num"")],num]]",-11.090354888959125
9480,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CK,[K,addnn,num],num]]",-11.090354888959125
9481,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CC,[BK,addnn,PM(""obj_num"")],num]]",-11.78350206951907
9482,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CC,[KB,addnn,PM(""obj_num"")],num]]",-11.78350206951907
9483,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CC,[KK,addnn,num],num]]",-11.78350206951907
9484,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CS,[BK,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9485,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CS,[KB,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9486,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CS,[KK,addnn,num],PM(""obj_num"")]]",-11.78350206951907
9487,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SK,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9488,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SK,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9489,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SC,[BK,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9490,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SC,[KB,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9491,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SC,[KK,addnn,num],PM(""obj_num"")]]",-11.78350206951907
9492,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BB,getEdge,PM(""obj_obj_obj"")]]",-9.010913347279288
9493,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BK,getEdge,PM(""obj_obj"")]]",-9.010913347279288
9494,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KB,getEdge,PM(""obj_obj"")]]",-9.010913347279288
9495,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KK,getEdge,obj]]",-9.010913347279288
9496,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BB,getLength,PM(""obj_obj_obj"")]]",-9.010913347279288
9497,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BK,getLength,PM(""obj_obj"")]]",-9.010913347279288
9498,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KB,getLength,PM(""obj_obj"")]]",-9.010913347279288
9499,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KK,getLength,obj]]",-9.010913347279288
9500,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BK,[mulnn,num],PM(""obj_num"")]]",-10.39720770839918
9501,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BC,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9502,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[BC,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9503,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KB,[mulnn,num],PM(""obj_num"")]]",-10.39720770839918
9504,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KK,[mulnn,num],num]]",-10.39720770839918
9505,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KC,[B,mulnn,PM(""obj_num"")],num]]",-11.090354888959125
9506,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KC,[K,mulnn,num],num]]",-11.090354888959125
9507,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KS,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9508,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[KS,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9509,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CB,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9510,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CB,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9511,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CK,[B,mulnn,PM(""obj_num"")],num]]",-11.090354888959125
9512,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CK,[K,mulnn,num],num]]",-11.090354888959125
9513,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CC,[BK,mulnn,PM(""obj_num"")],num]]",-11.78350206951907
9514,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CC,[KB,mulnn,PM(""obj_num"")],num]]",-11.78350206951907
9515,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CC,[KK,mulnn,num],num]]",-11.78350206951907
9516,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CS,[BK,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9517,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CS,[KB,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9518,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[CS,[KK,mulnn,num],PM(""obj_num"")]]",-11.78350206951907
9519,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SK,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9520,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SK,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9521,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SC,[BK,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9522,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SC,[KB,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9523,"[SS,[BB,setEdge,[KS,[K,setEdge,obj],PM(""obj_num"")]],[SC,[KK,mulnn,num],PM(""obj_num"")]]",-11.78350206951907
9524,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BK,[addnn,num],PM(""obj_num"")]]",-10.39720770839918
9525,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BC,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9526,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BC,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9527,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KB,[addnn,num],PM(""obj_num"")]]",-10.39720770839918
9528,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KK,[addnn,num],num]]",-10.39720770839918
9529,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KC,[B,addnn,PM(""obj_num"")],num]]",-11.090354888959125
9530,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KC,[K,addnn,num],num]]",-11.090354888959125
9531,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KS,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9532,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KS,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9533,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CB,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9534,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CB,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9535,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CK,[B,addnn,PM(""obj_num"")],num]]",-11.090354888959125
9536,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CK,[K,addnn,num],num]]",-11.090354888959125
9537,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CC,[BK,addnn,PM(""obj_num"")],num]]",-11.78350206951907
9538,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CC,[KB,addnn,PM(""obj_num"")],num]]",-11.78350206951907
9539,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CC,[KK,addnn,num],num]]",-11.78350206951907
9540,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CS,[BK,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9541,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CS,[KB,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9542,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CS,[KK,addnn,num],PM(""obj_num"")]]",-11.78350206951907
9543,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SK,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9544,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SK,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9545,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SC,[BK,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9546,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SC,[KB,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9547,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SC,[KK,addnn,num],PM(""obj_num"")]]",-11.78350206951907
9548,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BB,getEdge,PM(""obj_obj_obj"")]]",-9.010913347279288
9549,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BK,getEdge,PM(""obj_obj"")]]",-9.010913347279288
9550,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KB,getEdge,PM(""obj_obj"")]]",-9.010913347279288
9551,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KK,getEdge,obj]]",-9.010913347279288
9552,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BB,getLength,PM(""obj_obj_obj"")]]",-9.010913347279288
9553,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BK,getLength,PM(""obj_obj"")]]",-9.010913347279288
9554,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KB,getLength,PM(""obj_obj"")]]",-9.010913347279288
9555,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KK,getLength,obj]]",-9.010913347279288
9556,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BK,[mulnn,num],PM(""obj_num"")]]",-10.39720770839918
9557,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BC,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9558,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[BC,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9559,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KB,[mulnn,num],PM(""obj_num"")]]",-10.39720770839918
9560,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KK,[mulnn,num],num]]",-10.39720770839918
9561,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KC,[B,mulnn,PM(""obj_num"")],num]]",-11.090354888959125
9562,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KC,[K,mulnn,num],num]]",-11.090354888959125
9563,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KS,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9564,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[KS,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9565,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CB,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9566,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CB,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9567,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CK,[B,mulnn,PM(""obj_num"")],num]]",-11.090354888959125
9568,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CK,[K,mulnn,num],num]]",-11.090354888959125
9569,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CC,[BK,mulnn,PM(""obj_num"")],num]]",-11.78350206951907
9570,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CC,[KB,mulnn,PM(""obj_num"")],num]]",-11.78350206951907
9571,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CC,[KK,mulnn,num],num]]",-11.78350206951907
9572,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CS,[BK,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9573,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CS,[KB,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9574,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[CS,[KK,mulnn,num],PM(""obj_num"")]]",-11.78350206951907
9575,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SK,[B,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9576,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SK,[K,mulnn,num],PM(""obj_num"")]]",-11.090354888959125
9577,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SC,[BK,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9578,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SC,[KB,mulnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9579,"[SS,[BB,setEdge,[CB,[B,setEdge,PM(""obj_obj"")],PM(""obj_num"")]],[SC,[KK,mulnn,num],PM(""obj_num"")]]",-11.78350206951907
9580,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[BK,[addnn,num],PM(""obj_num"")]]",-10.39720770839918
9581,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[BC,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9582,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[BC,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9583,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[KB,[addnn,num],PM(""obj_num"")]]",-10.39720770839918
9584,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[KK,[addnn,num],num]]",-10.39720770839918
9585,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[KC,[B,addnn,PM(""obj_num"")],num]]",-11.090354888959125
9586,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[KC,[K,addnn,num],num]]",-11.090354888959125
9587,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[KS,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9588,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[KS,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9589,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CB,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9590,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CB,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9591,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CK,[B,addnn,PM(""obj_num"")],num]]",-11.090354888959125
9592,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CK,[K,addnn,num],num]]",-11.090354888959125
9593,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CC,[BK,addnn,PM(""obj_num"")],num]]",-11.78350206951907
9594,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CC,[KB,addnn,PM(""obj_num"")],num]]",-11.78350206951907
9595,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CC,[KK,addnn,num],num]]",-11.78350206951907
9596,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CS,[BK,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9597,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CS,[KB,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9598,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[CS,[KK,addnn,num],PM(""obj_num"")]]",-11.78350206951907
9599,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[SK,[B,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.090354888959125
9600,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[SK,[K,addnn,num],PM(""obj_num"")]]",-11.090354888959125
9601,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[SC,[BK,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9602,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[SC,[KB,addnn,PM(""obj_num"")],PM(""obj_num"")]]",-11.78350206951907
9603,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[SC,[KK,addnn,num],PM(""obj_num"")]]",-11.78350206951907
9604,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[BB,getEdge,PM(""obj_obj_obj"")]]",-9.010913347279288
9605,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[BK,getEdge,PM(""obj_obj"")]]",-9.010913347279288
9606,"[SS,[BB,setEdge,[CB,[K,setEdge,obj],PM(""obj_num"")]],[KB,getEdge,PM(""obj_obj"")]]",-9.010913347279288
