condition,phase,trial,prediction,n,raw_ag,fitted_ag,raw_agr,fitted_agr,raw_rr,fitted_rr,raw_sim,fitted_sim,raw_gp,fitted_gp,raw_mm,fitted_mm,raw_lm,fitted_lm,rand
flip,A,3,0,5,0,0.038057319844741144,0,0.033623514462698824,5.9769861112120096e-5,0.03729674669827598,0.17711567285172794,0.09578742838473227,0.001681218801452959,0.0386909114247398,1.3834487826019907e-22,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,1,6,0,0.038057319844741144,0,0.033623514462698824,0.011939446889245984,0.041648599405566235,0.3033454701108859,0.13523168340944403,0.15347117770532817,0.09217018491296422,1.420233168180701e-7,0.05306528597223159,0,0.04881975002860045,0.058823529411764705
flip,A,3,2,82,0.989,0.3871996012951083,0.988,0.45688296554720936,0.9090527223727844,0.3702858870534738,0.5195388570373862,0.20278773811083414,0.6902333371257859,0.2812844750087613,0.9999998579766831,0.15095563298503029,0,0.04881975002860045,0.058823529411764705
flip,A,3,3,10,0,0.038057319844741144,0,0.033623514462698824,0.030257063427992923,0.048358846572763244,0,0.040442367863927825,0.15294368656002805,0.09198433702535798,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,4,17,0.011,0.04194060103377455,0.008,0.03705071649577178,0.024332057748612936,0.0461883538947674,0,0.040442367863927825,0.0016696817298098318,0.03868684663538145,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,5,4,0,0.038057319844741144,0.001,0.03405191471683294,0.02430041893463708,0.046176763726286374,0,0.040442367863927825,8.980537971539355e-7,0.03809889378759998,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,6,1,0,0.038057319844741144,0.003,0.03490871522510118,5.8520765614378246e-5,0.037296289120211296,0,0.040442367863927825,2.379783941821913e-11,0.038098577389912805,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,7,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,3.1069854796143915e-17,0.03809857738152826,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,8,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,1.99851510577231e-24,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,9,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,6.333476515948276e-33,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,10,0,0,0.038057319844741144,0,0.033623514462698824,1.8457822120317707e-18,0.03727485135286556,0,0.040442367863927825,9.888795860124668e-43,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,11,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,7.606960766647941e-54,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,12,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.883005419841717e-66,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,13,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,5.383271195446744e-80,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,14,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,4.95237561954787e-95,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,15,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.244643693571604e-111,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,3,16,0,0,0.038057319844741144,0,0.033623514462698824,2.68604939552511e-22,0.03727485135286556,0,0.040442367863927825,5.012423596802683e-129,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,0,79,0.999,0.3907298569215023,0.999,0.4615953683426847,0.9452051915922929,0.3835295316976464,0.5195388570373862,0.20278773811083414,0.816731210945631,0.3258527352450956,0.9963965519298349,0.15060290400551954,0,0.04881975002860045,0.058823529411764705
flip,A,4,1,9,0,0.038057319844741144,0,0.033623514462698824,0.030257063427980194,0.04835884657275858,0.3033454701108859,0.13523168340944403,0.18128522548811357,0.10196974661606806,0.0036034480701649853,0.05341801495174235,0,0.04881975002860045,0.058823529411764705
flip,A,4,2,9,0.001,0.038410345407380544,0,0.033623514462698824,2.3731969586951882e-4,0.03736178809016214,0.17711567285172794,0.09578742838473227,0.001982495397156346,0.03879705845563416,2.511985268107842e-17,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,3,12,0,0.038057319844741144,0.001,0.03405191471683294,0.024300418817058942,0.046176763683214266,0,0.040442367863927825,1.06814074523703e-6,0.03809895371334526,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,4,3,0,0.038057319844741144,0,0.033623514462698824,3.863429551262993e-26,0.03727485135286556,0,0.040442367863927825,2.8353801456650367e-11,0.03809857739151798,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,5,2,0,0.038057319844741144,0,0.033623514462698824,1.17578157933193e-10,0.037274851395937676,0,0.040442367863927825,3.7081784326990384e-17,0.03809857738152826,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,6,8,0,0.038057319844741144,0,0.033623514462698824,6.3492205296541994e-9,0.037274853678759816,0,0.040442367863927825,2.389331843170764e-24,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,7,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,7.585056780742547e-33,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,8,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,1.1863360260817263e-42,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,9,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,9.141619054451417e-54,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,10,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,3.470603799242261e-66,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,11,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,6.491625743450899e-80,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,12,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,5.982303296496679e-95,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,13,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.716125913086494e-111,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,14,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,6.075721914892836e-129,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,15,0,0,0.038057319844741144,0,0.033623514462698824,2.670402505836433e-22,0.03727485135286556,0,0.040442367863927825,6.69595297296125e-148,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,4,16,1,0,0.038057319844741144,0,0.033623514462698824,1.5646889688680226e-24,0.03727485135286556,0,0.040442367863927825,3.6357450322704915e-168,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,0,5,0,0.038057319844741144,0,0.033623514462698824,0.012058956566304254,0.04169237909001571,0.2693459814765341,0.12460753182620232,0.2611495948615136,0.1301078954272777,5.423985521926879e-9,0.05306527260047185,0,0.04881975002860045,0.058823529411764705
flip,A,5,1,70,0.993,0.3886117035456659,0.989,0.4573113658013435,0.9089929825568512,0.3702640027144395,0.4613080370469319,0.1845917862526058,0.3802636546253049,0.1720746593977097,0.9938537530716504,0.1503539884722045,0,0.04881975002860045,0.058823529411764705
flip,A,5,2,17,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0.2693459814765341,0.12460753182620232,0.26070025683032905,0.12994958277186947,0.006146241504364083,0.05366692995410144,0,0.04881975002860045,0.058823529411764705
flip,A,5,3,11,0.007,0.040528498783216946,0.01,0.03790751700404002,0.054351801480733174,0.05718541237736735,0,0.040442367863927825,0.08415099978238137,0.06774700975589523,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,4,6,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,0.012789049876184896,0.042604468949864215,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,5,5,0,0.038057319844741144,0,0.033623514462698824,2.3731969585995014e-4,0.03736178809015863,0,0.040442367863927825,9.151208743170635e-4,0.03842099659730376,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,6,4,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,3.0830447082370394e-5,0.03810943969365475,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,7,4,0,0.038057319844741144,0,0.033623514462698824,0.024300418817068493,0.04617676368321776,0,0.040442367863927825,4.89037725830285e-7,0.038098749681346196,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,8,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,3.6522969753777264e-9,0.0380985786683208,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,9,1,0,0.038057319844741144,0.001,0.03405191471683294,5.8514533962439825e-5,0.03729628683738565,0,0.040442367863927825,1.2842541681461701e-11,0.03809857738605298,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,10,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.1261654866458396e-14,0.03809857738153574,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,11,0,0,0.038057319844741144,0,0.033623514462698824,6.349220527808413e-9,0.037274853678759816,0,0.040442367863927825,1.6573121878074705e-17,0.038098577381528255,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,12,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,6.0823690006813135e-21,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,13,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,1.0509991961103392e-24,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,14,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,8.550532922144584e-29,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,15,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,3.275255337117424e-33,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,5,16,0,0,0.038057319844741144,0,0.033623514462698824,1.8460508169713233e-18,0.03727485135286556,0,0.040442367863927825,5.906882370190714e-38,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,0,75,1,0.3910828824841417,1,0.4620237685968188,0.9452072359564968,0.38353028060452954,0.5195388570373862,0.20278773811083414,0.6633974045476306,0.2718295269474895,0.9999999999999993,0.15095564688774596,0,0.04881975002860045,0.058823529411764705
flip,A,6,1,7,0,0.038057319844741144,0,0.033623514462698824,0.030196707734513932,0.04833673662083064,0.30334547011088586,0.13523168340944403,0.26910218717636997,0.13290978602938192,7.505946960978548e-16,0.05306527206951595,0,0.04881975002860045,0.058823529411764705
flip,A,6,2,8,0,0.038057319844741144,0,0.033623514462698824,0.011293891975520703,0.041412114870477724,0.1771156728517279,0.09578742838473225,0.05974133842960757,0.059146895725515805,2.112994701003814e-43,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,3,8,0,0.038057319844741144,0,0.033623514462698824,2.358974711410872e-4,0.03736126709009453,0,0.040442367863927825,0.007258500814743568,0.04065592276187712,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,4,11,0,0.038057319844741144,0,0.033623514462698824,6.095251706696015e-7,0.037275074638713976,0,0.040442367863927825,4.82650958198754e-4,0.03826862698678053,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,5,3,0,0.038057319844741144,0,0.033623514462698824,0.01306442335438235,0.04206070925197428,0,0.040442367863927825,1.7564414468900315e-5,0.03810476574953247,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,6,8,0,0.038057319844741144,0,0.033623514462698824,6.179907980418585e-7,0.03727507773990632,0,0.040442367863927825,3.4982306586652333e-7,0.03809870063265466,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,7,2,0,0.038057319844741144,0,0.033623514462698824,6.095251706696015e-7,0.037275074638713976,0,0.040442367863927825,3.813093615120047e-9,0.038098578724973346,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,8,2,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.2746823351415415e-11,0.038098577389542504,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,9,0,0,0.038057319844741144,0,0.033623514462698824,1.081513014862369e-20,0.03727485135286556,0,0.040442367863927825,7.426399415505844e-14,0.038098577381554415,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,10,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,1.3269364153353848e-16,0.0380985773815283,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,11,0,0,0.038057319844741144,0,0.033623514462698824,1.1757815792237787e-10,0.037274851395937676,0,0.040442367863927825,1.2975860956000915e-19,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,12,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,6.944428564094704e-23,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,13,0,0,0.038057319844741144,0,0.033623514462698824,6.349220527808418e-9,0.037274853678759816,0,0.040442367863927825,2.0340007441315004e-26,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,14,1,0,0.038057319844741144,0,0.033623514462698824,7.1764012403795e-15,0.03727485135286819,0,0.040442367863927825,3.260468143448304e-30,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,15,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.8603756755183296e-34,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,6,16,0,0,0.038057319844741144,0,0.033623514462698824,2.686049395525113e-22,0.03727485135286556,0,0.040442367863927825,1.3733475344480069e-38,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,0,7,0,0.038057319844741144,0,0.033623514462698824,6.156653992964038e-4,0.03750038653605007,0.17711567285172802,0.0957874283847323,0.05264496655316117,0.05664667229113861,1.1595158324061544e-48,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,1,2,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0.3033454701108858,0.13523168340944397,0.12133672903175553,0.08084844148924011,5.7352692199454715e-21,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,2,2,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0.5195388570373861,0.20278773811083411,0.19999761997861334,0.10856257574523803,1,0.15095564688774604,0,0.04881975002860045,0.058823529411764705
flip,A,7,3,78,0.987,0.3864935501698295,0.986,0.4560261650389411,0.9203771434330709,0.37443433421520983,0,0.040442367863927825,0.2357515121691187,0.12115953665446001,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,4,8,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,0.19873815878985765,0.10811883710898262,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,5,4,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,0.11981333368745586,0.08031171246686727,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,6,8,0,0.038057319844741144,0,0.033623514462698824,0.030316193718755647,0.04838050762594922,0,0.040442367863927825,0.05165664041319883,0.05629846108984249,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,7,8,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,0.015927377675518113,0.04371017773250197,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,8,2,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,0.003512040491026605,0.039335954183509415,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,9,0,0,0.038057319844741144,0,0.033623514462698824,1.7880539706658418e-4,0.03734035269178745,0,0.040442367863927825,5.538241193883864e-4,0.038293703012755954,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,10,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,6.245703052818694e-5,0.03812058250387626,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,11,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,5.037185146229043e-6,0.03810035210367714,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,12,5,0.013,0.042646652159053354,0.013,0.039192717766442384,0.04839516321903242,0.05500333181371728,0,0.040442367863927825,2.905304194837454e-7,0.03809867974242137,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,13,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,1.1983741257901713e-8,0.03809858160369011,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,14,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,3.535007595229192e-10,0.038098577506075114,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,15,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,7.457364898709959e-12,0.03809857738415566,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,7,16,0,0,0.038057319844741144,0.001,0.03405191471683294,1.1702883277813419e-4,0.03731772223576502,0,0.040442367863927825,1.1250648398121626e-13,0.03809857738156789,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,0,77,0.999,0.3907298569215023,1,0.4620237685968188,0.9451013627883198,0.3834914963486555,0.5195388570373861,0.20278773811083411,0.4822082187673762,0.20799219482470213,0.9498578808441519,0.1460472160493997,0,0.04881975002860045,0.058823529411764705
flip,A,8,1,5,0,0.038057319844741144,0,0.033623514462698824,4.4698512515770734e-5,0.037291225648416096,0.303345470110886,0.13523168340944403,0.30705265150861594,0.14628065242716887,0.05014211915584807,0.057973702907862204,0,0.04881975002860045,0.058823529411764705
flip,A,8,2,7,0,0.038057319844741144,0,0.033623514462698824,0.030255222151587012,0.048358172062530944,0.17711567285172797,0.09578742838473228,0.14458094323622359,0.08903794030349851,1.8638832125102934e-19,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,3,1,0,0.038057319844741144,0,0.033623514462698824,6.0355692251186266e-5,0.03729696130434839,0,0.040442367863927825,0.05034185487591145,0.05583523034760689,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,4,11,0.001,0.038410345407380544,0,0.033623514462698824,6.349220527808417e-9,0.037274853678759816,0,0.040442367863927825,0.01296186013491433,0.04266535418334672,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,5,3,0,0.038057319844741144,0,0.033623514462698824,1.7738305406787074e-4,0.03733983164839418,0,0.040442367863927825,0.0024678877731655795,0.03896807392868093,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,6,1,0,0.038057319844741144,0,0.033623514462698824,6.095263954420798e-7,0.037275074639162645,0,0.040442367863927825,3.474588994273344e-4,0.038220995554921124,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,7,1,0,0.038057319844741144,0,0.033623514462698824,6.095251706696014e-7,0.037275074638713976,0,0.040442367863927825,3.617440786863724e-5,0.03811132250028084,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,8,10,0,0.038057319844741144,0,0.033623514462698824,0.013122946236403569,0.04208214779461811,0,0.040442367863927825,2.784962682540021e-6,0.038099558591234275,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,9,1,0,0.038057319844741144,0,0.033623514462698824,1.422225398229072e-6,0.03727537235317853,0,0.040442367863927825,1.5854672929429198e-7,0.03809863324137536,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,10,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,6.674444902161281e-9,0.038098579733096605,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,11,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.077748489356083e-10,0.03809857745473235,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,12,7,0,0.038057319844741144,0,0.033623514462698824,0.01123476794578213,0.041390456110877244,0,0.040442367863927825,4.782894000725673e-12,0.03809857738321338,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,13,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,8.14157625406383e-14,0.03809857738155693,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,14,1,0,0.038057319844741144,0,0.033623514462698824,6.095251706696014e-7,0.037275074638713976,0,0.040442367863927825,1.0248166944103118e-15,0.03809857738152861,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,15,0,0,0.038057319844741144,0,0.033623514462698824,1.038252494267874e-18,0.03727485135286556,0,0.040442367863927825,9.539021905456932e-18,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,A,8,16,1,0,0.038057319844741144,0,0.033623514462698824,6.4677172669356144e-09,0.03727485372216843,0,0.040442367863927825,6.565706403252843e-20,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,0,28,1,0.3910828824841417,1,0.4620237685968188,0.999973085732176,0.403592518916978,0.08385919377851361,0.0666466674618695,0.008206323751929673,0.0409898637052849,9.911877614853704e-79,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,1,6,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0.14362538419261575,0.08532239148057616,0.22105180942796054,0.11598047587358297,2.015515997394842e-27,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,2,2,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0.2459867553575487,0.11730824677446845,0.6011255423373099,0.24988964387606882,1,0.15095564688774604,0,0.04881975002860045,0.058823529411764705
flip,B,1,3,89,0,0.038057319844741144,0,0.033623514462698824,2.6914267823951717e-5,0.03728471079003856,0.43934322139544935,0.17772822623001375,0.16502964661071468,0.09624251304428516,8.029677355303755e-23,0.053065272069515876,0.81,0.1865717921347722,0.058823529411764705
flip,B,1,4,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0.08718544527587258,0.06768605368593822,0.004573876537545786,0.03971006470268688,4.683425402497244e-23,0.053065272069515876,0.18999999999999995,0.08113195743622098,0.058823529411764705
flip,B,1,5,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,1.2797719451987057e-5,0.03810308632759781,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,6,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,3.6149842830574704e-9,0.03809857865517464,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,7,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,1.0308747956943485e-13,0.038098577381564566,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,8,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.967775939842071e-19,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,9,1,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,8.625454286394408e-26,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,10,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.5308040808791154e-33,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,11,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,7.496538131787559e-42,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,12,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.2417576621108326e-51,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,13,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,6.767717956791675e-62,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,14,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,2.0626309011574344e-73,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,15,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,6.34638578350379e-86,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,1,16,0,0,0.038057319844741144,0,0.033623514462698824,0,0.03727485135286556,0,0.040442367863927825,1.9713198594290002e-99,0.03809857738152825,0,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
flip,B,2,0,73,1,0.3910828824841417,0.998883151792638,0.4615453105409557,0.9999727119229007,0.40359238198035063,0.19821202737322124,0.1023796118937424,0.22044112835259502,0.11576531816170665,1,0.15095564688774604,0.020000000000000018,0.0522210350188763,0.058823529411764705
flip,B,2,1,28,0,0.038057319844741144,7.445654715746952e-4,0.033942486499940916,2.6914267823951723e-5,0.03728471079003856,0.3394771318487242,0.14652209590315907,0.28074849789259976,0.13701306295507448,2.1835957642103427e-21,0.053065272069515876,0.98,0.2154827145521169,0.058823529411764705
flip,B,2,2,12,0,0.038057319844741144,3.722827357873476e-4,0.033783000481319866,3.738092753326651e-7,0.037274988289492966,0.19821202737322124,0.1023796118937424,0.2499388275648034,0.12615807098168783,2.790933610299934e-41,0.053065272069515876,0,0.04881975002860045,0.058823529411764705
