exp_id,ix,condition,phase,trial,stripe,dot,segment,prediction,is_groundTruth
1,150,combine,A,4,2,3,3,7,0
1,150,combine,A,5,3,2,3,5,0
1,150,combine,A,6,3,4,2,9,0
1,150,combine,A,7,4,0,3,7,0
1,150,combine,A,8,4,4,4,8,0
1,150,combine,B,1,0,0,3,3,0
1,150,combine,B,2,0,2,1,0,1
1,150,combine,B,3,2,1,3,4,0
1,150,combine,B,4,2,3,3,2,0
1,150,combine,B,5,3,2,3,3,0
1,150,combine,B,6,3,4,2,3,0
1,150,combine,B,7,4,0,3,7,0
1,150,combine,B,8,4,4,4,2,0
1,152,combine,A,1,0,0,3,1,0
1,152,combine,A,2,0,2,1,3,0
1,152,combine,A,3,2,1,3,7,0
1,152,combine,A,4,2,3,3,7,0
1,152,combine,A,5,3,2,3,7,1
1,152,combine,A,6,3,4,2,5,0
1,152,combine,A,7,4,0,3,12,1
1,152,combine,A,8,4,4,4,8,0
1,152,combine,B,1,0,0,3,3,0
1,152,combine,B,2,0,2,1,3,0
1,152,combine,B,3,2,1,3,5,1
1,152,combine,B,4,2,3,3,0,0
1,152,combine,B,5,3,2,3,3,0
1,152,combine,B,6,3,4,2,0,0
1,152,combine,B,7,4,0,3,12,1
1,152,combine,B,8,4,4,4,0,0
1,153,combine,A,1,0,0,3,3,0
1,153,combine,A,2,0,2,1,3,0
1,153,combine,A,3,2,1,3,4,0
1,153,combine,A,4,2,3,3,3,1
1,153,combine,A,5,3,2,3,5,0
1,153,combine,A,6,3,4,2,6,0
1,153,combine,A,7,4,0,3,7,0
1,153,combine,A,8,4,4,4,8,0
1,153,combine,B,1,0,0,3,3,0
1,153,combine,B,2,0,2,1,0,1
1,153,combine,B,3,2,1,3,2,0
1,153,combine,B,4,2,3,3,1,0
1,153,combine,B,5,3,2,3,2,0
1,153,combine,B,6,3,4,2,1,0
1,153,combine,B,7,4,0,3,3,0
1,153,combine,B,8,4,4,4,0,0
1,154,combine,A,1,0,0,3,3,0
1,154,combine,A,2,0,2,1,3,0
1,154,combine,A,3,2,1,3,7,0
1,154,combine,A,4,2,3,3,6,0
1,154,combine,A,5,3,2,3,11,0
1,154,combine,A,6,3,4,2,6,0
1,154,combine,A,7,4,0,3,12,1
1,154,combine,A,8,4,4,4,16,0
1,154,combine,B,1,0,0,3,0,1
1,154,combine,B,2,0,2,1,0,1
1,154,combine,B,3,2,1,3,5,1
1,154,combine,B,4,2,3,3,3,1
1,154,combine,B,5,3,2,3,7,1
1,154,combine,B,6,3,4,2,2,1
1,154,combine,B,7,4,0,3,12,1
1,154,combine,B,8,4,4,4,12,1
1,156,combine,A,1,0,0,3,3,0
1,156,combine,A,2,0,2,1,3,0
1,156,combine,A,3,2,1,3,3,0
1,156,combine,A,4,2,3,3,6,0
1,156,combine,A,5,3,2,3,5,0
1,156,combine,A,6,3,4,2,6,0
1,156,combine,A,7,4,0,3,5,0
1,156,combine,A,8,4,4,4,7,0
1,156,combine,B,1,0,0,3,3,0
1,156,combine,B,2,0,2,1,0,1
1,156,combine,B,3,2,1,3,3,0
1,156,combine,B,4,2,3,3,0,0
1,156,combine,B,5,3,2,3,1,0
1,156,combine,B,6,3,4,2,0,0
1,156,combine,B,7,4,0,3,3,0
1,156,combine,B,8,4,4,4,0,0
1,158,combine,A,1,0,0,3,3,0
1,158,combine,A,2,0,2,1,2,0
1,158,combine,A,3,2,1,3,5,1
1,158,combine,A,4,2,3,3,9,0
1,158,combine,A,5,3,2,3,9,0
1,158,combine,A,6,3,4,2,11,0
1,158,combine,A,7,4,0,3,12,1
1,158,combine,A,8,4,4,4,8,0
1,158,combine,B,1,0,0,3,3,0
1,158,combine,B,2,0,2,1,2,0
1,158,combine,B,3,2,1,3,1,0
1,158,combine,B,4,2,3,3,0,0
1,158,combine,B,5,3,2,3,1,0
1,158,combine,B,6,3,4,2,0,0
1,158,combine,B,7,4,0,3,12,1
1,158,combine,B,8,4,4,4,0,0
1,167,combine,A,1,0,0,3,0,1
1,167,combine,A,2,0,2,1,2,0
1,167,combine,A,3,2,1,3,3,0
1,167,combine,A,4,2,3,3,3,1
1,167,combine,A,5,3,2,3,7,1
1,167,combine,A,6,3,4,2,4,0
1,167,combine,A,7,4,0,3,12,1
1,167,combine,A,8,4,4,4,0,0
1,167,combine,B,1,0,0,3,3,0
1,167,combine,B,2,0,2,1,0,1
1,167,combine,B,3,2,1,3,4,0
1,167,combine,B,4,2,3,3,0,0
1,167,combine,B,5,3,2,3,3,0
1,167,combine,B,6,3,4,2,0,0
1,167,combine,B,7,4,0,3,12,1
1,167,combine,B,8,4,4,4,0,0
1,175,combine,A,1,0,0,3,3,0
1,175,combine,A,2,0,2,1,4,0
1,175,combine,A,3,2,1,3,5,1
1,175,combine,A,4,2,3,3,8,0
1,175,combine,A,5,3,2,3,3,0
1,175,combine,A,6,3,4,2,7,0
1,175,combine,A,7,4,0,3,7,0
1,175,combine,A,8,4,4,4,6,0
1,175,combine,B,1,0,0,3,3,0
1,175,combine,B,2,0,2,1,0,1
1,175,combine,B,3,2,1,3,2,0
1,175,combine,B,4,2,3,3,0,0
1,175,combine,B,5,3,2,3,1,0
1,175,combine,B,6,3,4,2,0,0
1,175,combine,B,7,4,0,3,5,0
1,175,combine,B,8,4,4,4,0,0
1,179,combine,A,1,0,0,3,0,1
1,179,combine,A,2,0,2,1,3,0
1,179,combine,A,3,2,1,3,6,0
1,179,combine,A,4,2,3,3,9,0
1,179,combine,A,5,3,2,3,11,0
1,179,combine,A,6,3,4,2,10,0
1,179,combine,A,7,4,0,3,12,1
1,179,combine,A,8,4,4,4,12,1
1,179,combine,B,1,0,0,3,0,1
1,179,combine,B,2,0,2,1,0,1
1,179,combine,B,3,2,1,3,5,1
1,179,combine,B,4,2,3,3,3,1
1,179,combine,B,5,3,2,3,7,1
1,179,combine,B,6,3,4,2,2,1
1,179,combine,B,7,4,0,3,12,1
1,179,combine,B,8,4,4,4,12,1
1,181,combine,A,1,0,0,3,0,1
1,181,combine,A,2,0,2,1,0,1
1,181,combine,A,3,2,1,3,6,0
1,181,combine,A,4,2,3,3,4,0
1,181,combine,A,5,3,2,3,9,0
1,181,combine,A,6,3,4,2,6,0
1,181,combine,A,7,4,0,3,12,1
1,181,combine,A,8,4,4,4,16,0
1,181,combine,B,1,0,0,3,3,0
1,181,combine,B,2,0,2,1,0,1
1,181,combine,B,3,2,1,3,5,1
1,181,combine,B,4,2,3,3,3,1
1,181,combine,B,5,3,2,3,7,1
1,181,combine,B,6,3,4,2,2,1
1,181,combine,B,7,4,0,3,12,1
1,181,combine,B,8,4,4,4,12,1
1,185,combine,A,1,0,0,3,0,1
1,185,combine,A,2,0,2,1,0,1
1,185,combine,A,3,2,1,3,6,0
1,185,combine,A,4,2,3,3,6,0
1,185,combine,A,5,3,2,3,9,0
1,185,combine,A,6,3,4,2,6,0
1,185,combine,A,7,4,0,3,12,1
1,185,combine,A,8,4,4,4,16,0
1,185,combine,B,1,0,0,3,0,1
1,185,combine,B,2,0,2,1,0,1
1,185,combine,B,3,2,1,3,5,1
1,185,combine,B,4,2,3,3,3,1
1,185,combine,B,5,3,2,3,7,1
1,185,combine,B,6,3,4,2,2,1
1,185,combine,B,7,4,0,3,12,1
1,185,combine,B,8,4,4,4,12,1
1,187,combine,A,1,0,0,3,3,0
1,187,combine,A,2,0,2,1,1,0
1,187,combine,A,3,2,1,3,5,1
1,187,combine,A,4,2,3,3,5,0
1,187,combine,A,5,3,2,3,5,0
1,187,combine,A,6,3,4,2,4,0
1,187,combine,A,7,4,0,3,5,0
1,187,combine,A,8,4,4,4,6,0
1,187,combine,B,1,0,0,3,0,1
1,187,combine,B,2,0,2,1,0,1
1,187,combine,B,3,2,1,3,2,0
1,187,combine,B,4,2,3,3,0,0
1,187,combine,B,5,3,2,3,1,0
1,187,combine,B,6,3,4,2,0,0
1,187,combine,B,7,4,0,3,5,0
1,187,combine,B,8,4,4,4,0,0
1,191,combine,A,1,0,0,3,3,0
1,191,combine,A,2,0,2,1,3,0
1,191,combine,A,3,2,1,3,4,0
1,191,combine,A,4,2,3,3,5,0
1,191,combine,A,5,3,2,3,3,0
1,191,combine,A,6,3,4,2,6,0
1,191,combine,A,7,4,0,3,4,0
1,191,combine,A,8,4,4,4,8,0
1,191,combine,B,1,0,0,3,3,0
1,191,combine,B,2,0,2,1,0,1
1,191,combine,B,3,2,1,3,2,0
1,191,combine,B,4,2,3,3,2,0
1,191,combine,B,5,3,2,3,2,0
1,191,combine,B,6,3,4,2,0,0
1,191,combine,B,7,4,0,3,4,0
1,191,combine,B,8,4,4,4,4,0
1,31,construct,A,1,0,0,3,3,0
1,31,construct,A,2,0,2,1,0,1
1,31,construct,A,3,2,1,3,5,1
1,31,construct,A,4,2,3,3,3,1
1,31,construct,A,5,3,2,3,4,0
1,31,construct,A,6,3,4,2,2,1
1,31,construct,A,7,4,0,3,12,1
1,31,construct,A,8,4,4,4,8,0
1,31,construct,B,1,0,0,3,3,0
1,31,construct,B,2,0,2,1,0,1
1,31,construct,B,3,2,1,3,5,1
1,31,construct,B,4,2,3,3,3,1
1,31,construct,B,5,3,2,3,7,1
1,31,construct,B,6,3,4,2,2,1
1,31,construct,B,7,4,0,3,12,1
1,31,construct,B,8,4,4,4,12,1
1,32,construct,A,1,0,0,3,3,0
1,32,construct,A,2,0,2,1,0,1
1,32,construct,A,3,2,1,3,6,0
1,32,construct,A,4,2,3,3,6,0
1,32,construct,A,5,3,2,3,9,0
1,32,construct,A,6,3,4,2,6,0
1,32,construct,A,7,4,0,3,12,1
1,32,construct,A,8,4,4,4,16,0
1,32,construct,B,1,0,0,3,1,0
1,32,construct,B,2,0,2,1,1,0
1,32,construct,B,3,2,1,3,2,0
1,32,construct,B,4,2,3,3,3,1
1,32,construct,B,5,3,2,3,3,0
1,32,construct,B,6,3,4,2,3,0
1,32,construct,B,7,4,0,3,4,0
1,32,construct,B,8,4,4,4,6,0
1,33,construct,A,1,0,0,3,0,1
1,33,construct,A,2,0,2,1,0,1
1,33,construct,A,3,2,1,3,6,0
1,33,construct,A,4,2,3,3,6,0
1,33,construct,A,5,3,2,3,9,0
1,33,construct,A,6,3,4,2,6,0
1,33,construct,A,7,4,0,3,12,1
1,33,construct,A,8,4,4,4,16,0
1,33,construct,B,1,0,0,3,0,1
1,33,construct,B,2,0,2,1,0,1
1,33,construct,B,3,2,1,3,5,1
1,33,construct,B,4,2,3,3,3,1
1,33,construct,B,5,3,2,3,10,0
1,33,construct,B,6,3,4,2,2,1
1,33,construct,B,7,4,0,3,12,1
1,33,construct,B,8,4,4,4,12,1
1,39,construct,A,1,0,0,3,0,1
1,39,construct,A,2,0,2,1,3,0
1,39,construct,A,3,2,1,3,6,0
1,39,construct,A,4,2,3,3,6,0
1,39,construct,A,5,3,2,3,9,0
1,39,construct,A,6,3,4,2,6,0
1,39,construct,A,7,4,0,3,12,1
1,39,construct,A,8,4,4,4,16,0
1,39,construct,B,1,0,0,3,0,1
1,39,construct,B,2,0,2,1,0,1
1,39,construct,B,3,2,1,3,5,1
1,39,construct,B,4,2,3,3,3,1
1,39,construct,B,5,3,2,3,7,1
1,39,construct,B,6,3,4,2,2,1
1,39,construct,B,7,4,0,3,12,1
1,39,construct,B,8,4,4,4,12,1
1,40,construct,A,1,0,0,3,3,0
1,40,construct,A,2,0,2,1,1,0
1,40,construct,A,3,2,1,3,5,1
1,40,construct,A,4,2,3,3,5,0
1,40,construct,A,5,3,2,3,5,0
1,40,construct,A,6,3,4,2,4,0
1,40,construct,A,7,4,0,3,6,0
1,40,construct,A,8,4,4,4,7,0
1,40,construct,B,1,0,0,3,3,0
1,40,construct,B,2,0,2,1,0,1
1,40,construct,B,3,2,1,3,4,0
1,40,construct,B,4,2,3,3,2,0
1,40,construct,B,5,3,2,3,3,0
1,40,construct,B,6,3,4,2,1,0
1,40,construct,B,7,4,0,3,6,0
1,40,construct,B,8,4,4,4,4,0
1,42,construct,A,1,0,0,3,3,0
1,42,construct,A,2,0,2,1,1,0
1,42,construct,A,3,2,1,3,5,1
1,42,construct,A,4,2,3,3,5,0
1,42,construct,A,5,3,2,3,4,0
1,42,construct,A,6,3,4,2,3,0
1,42,construct,A,7,4,0,3,3,0
1,42,construct,A,8,4,4,4,4,0
1,42,construct,B,1,0,0,3,3,0
1,42,construct,B,2,0,2,1,2,0
1,42,construct,B,3,2,1,3,5,1
1,42,construct,B,4,2,3,3,4,0
1,42,construct,B,5,3,2,3,2,0
1,42,construct,B,6,3,4,2,3,0
1,42,construct,B,7,4,0,3,3,0
1,42,construct,B,8,4,4,4,4,0
1,44,construct,A,1,0,0,3,3,0
1,44,construct,A,2,0,2,1,1,0
1,44,construct,A,3,2,1,3,5,1
1,44,construct,A,4,2,3,3,3,1
1,44,construct,A,5,3,2,3,6,0
1,44,construct,A,6,3,4,2,4,0
1,44,construct,A,7,4,0,3,5,0
1,44,construct,A,8,4,4,4,1,0
1,44,construct,B,1,0,0,3,0,1
1,44,construct,B,2,0,2,1,0,1
1,44,construct,B,3,2,1,3,0,0
1,44,construct,B,4,2,3,3,1,0
1,44,construct,B,5,3,2,3,4,0
1,44,construct,B,6,3,4,2,2,1
1,44,construct,B,7,4,0,3,5,0
1,44,construct,B,8,4,4,4,6,0
1,45,construct,A,1,0,0,3,0,1
1,45,construct,A,2,0,2,1,0,1
1,45,construct,A,3,2,1,3,6,0
1,45,construct,A,4,2,3,3,6,0
1,45,construct,A,5,3,2,3,9,0
1,45,construct,A,6,3,4,2,6,0
1,45,construct,A,7,4,0,3,12,1
1,45,construct,A,8,4,4,4,12,1
1,45,construct,B,1,0,0,3,0,1
1,45,construct,B,2,0,2,1,0,1
1,45,construct,B,3,2,1,3,5,1
1,45,construct,B,4,2,3,3,3,1
1,45,construct,B,5,3,2,3,7,1
1,45,construct,B,6,3,4,2,2,1
1,45,construct,B,7,4,0,3,12,1
1,45,construct,B,8,4,4,4,12,1
1,48,construct,A,1,0,0,3,3,0
1,48,construct,A,2,0,2,1,3,0
1,48,construct,A,3,2,1,3,4,0
1,48,construct,A,4,2,3,3,3,1
1,48,construct,A,5,3,2,3,3,0
1,48,construct,A,6,3,4,2,4,0
1,48,construct,A,7,4,0,3,4,0
1,48,construct,A,8,4,4,4,8,0
1,48,construct,B,1,0,0,3,0,1
1,48,construct,B,2,0,2,1,0,1
1,48,construct,B,3,2,1,3,4,0
1,48,construct,B,4,2,3,3,0,0
1,48,construct,B,5,3,2,3,4,0
1,48,construct,B,6,3,4,2,0,0
1,48,construct,B,7,4,0,3,4,0
1,48,construct,B,8,4,4,4,0,0
1,51,construct,A,1,0,0,3,0,1
1,51,construct,A,2,0,2,1,0,1
1,51,construct,A,3,2,1,3,6,0
1,51,construct,A,4,2,3,3,6,0
1,51,construct,A,5,3,2,3,9,0
1,51,construct,A,6,3,4,2,6,0
1,51,construct,A,7,4,0,3,12,1
1,51,construct,A,8,4,4,4,16,0
1,51,construct,B,1,0,0,3,0,1
1,51,construct,B,2,0,2,1,0,1
1,51,construct,B,3,2,1,3,5,1
1,51,construct,B,4,2,3,3,3,1
1,51,construct,B,5,3,2,3,7,1
1,51,construct,B,6,3,4,2,2,1
1,51,construct,B,7,4,0,3,12,1
1,51,construct,B,8,4,4,4,12,1
1,56,construct,A,1,0,0,3,3,0
1,56,construct,A,2,0,2,1,2,0
1,56,construct,A,3,2,1,3,3,0
1,56,construct,A,4,2,3,3,3,1
1,56,construct,A,5,3,2,3,6,0
1,56,construct,A,6,3,4,2,3,0
1,56,construct,A,7,4,0,3,5,0
1,56,construct,A,8,4,4,4,8,0
1,56,construct,B,1,0,0,3,3,0
1,56,construct,B,2,0,2,1,1,0
1,56,construct,B,3,2,1,3,2,0
1,56,construct,B,4,2,3,3,0,0
1,56,construct,B,5,3,2,3,3,0
1,56,construct,B,6,3,4,2,6,0
1,56,construct,B,7,4,0,3,3,0
1,56,construct,B,8,4,4,4,4,0
1,57,construct,A,1,0,0,3,3,0
1,57,construct,A,2,0,2,1,1,0
1,57,construct,A,3,2,1,3,5,1
1,57,construct,A,4,2,3,3,5,0
1,57,construct,A,5,3,2,3,5,0
1,57,construct,A,6,3,4,2,4,0
1,57,construct,A,7,4,0,3,5,0
1,57,construct,A,8,4,4,4,6,0
1,57,construct,B,1,0,0,3,0,1
1,57,construct,B,2,0,2,1,0,1
1,57,construct,B,3,2,1,3,5,1
1,57,construct,B,4,2,3,3,5,0
1,57,construct,B,5,3,2,3,5,0
1,57,construct,B,6,3,4,2,4,0
1,57,construct,B,7,4,0,3,5,0
1,57,construct,B,8,4,4,4,6,0
1,58,construct,A,1,0,0,3,3,0
1,58,construct,A,2,0,2,1,1,0
1,58,construct,A,3,2,1,3,5,1
1,58,construct,A,4,2,3,3,5,0
1,58,construct,A,5,3,2,3,5,0
1,58,construct,A,6,3,4,2,4,0
1,58,construct,A,7,4,0,3,5,0
1,58,construct,A,8,4,4,4,6,0
1,58,construct,B,1,0,0,3,3,0
1,58,construct,B,2,0,2,1,0,1
1,58,construct,B,3,2,1,3,4,0
1,58,construct,B,4,2,3,3,2,0
1,58,construct,B,5,3,2,3,3,0
1,58,construct,B,6,3,4,2,0,0
1,58,construct,B,7,4,0,3,5,0
1,58,construct,B,8,4,4,4,2,0
1,59,construct,A,1,0,0,3,0,1
1,59,construct,A,2,0,2,1,1,0
1,59,construct,A,3,2,1,3,6,0
1,59,construct,A,4,2,3,3,6,0
1,59,construct,A,5,3,2,3,9,0
1,59,construct,A,6,3,4,2,6,0
1,59,construct,A,7,4,0,3,12,1
1,59,construct,A,8,4,4,4,16,0
1,59,construct,B,1,0,0,3,3,0
1,59,construct,B,2,0,2,1,0,1
1,59,construct,B,3,2,1,3,5,1
1,59,construct,B,4,2,3,3,3,1
1,59,construct,B,5,3,2,3,7,1
1,59,construct,B,6,3,4,2,4,0
1,59,construct,B,7,4,0,3,12,1
1,59,construct,B,8,4,4,4,12,1
1,60,construct,A,1,0,0,3,0,1
1,60,construct,A,2,0,2,1,1,0
1,60,construct,A,3,2,1,3,6,0
1,60,construct,A,4,2,3,3,6,0
1,60,construct,A,5,3,2,3,9,0
1,60,construct,A,6,3,4,2,6,0
1,60,construct,A,7,4,0,3,12,1
1,60,construct,A,8,4,4,4,12,1
1,60,construct,B,1,0,0,3,0,1
1,60,construct,B,2,0,2,1,0,1
1,60,construct,B,3,2,1,3,5,1
1,60,construct,B,4,2,3,3,3,1
1,60,construct,B,5,3,2,3,7,1
1,60,construct,B,6,3,4,2,4,0
1,60,construct,B,7,4,0,3,12,1
1,60,construct,B,8,4,4,4,12,1
1,62,construct,A,1,0,0,3,3,0
1,62,construct,A,2,0,2,1,1,0
1,62,construct,A,3,2,1,3,5,1
1,62,construct,A,4,2,3,3,4,0
1,62,construct,A,5,3,2,3,6,0
1,62,construct,A,6,3,4,2,4,0
1,62,construct,A,7,4,0,3,4,0
1,62,construct,A,8,4,4,4,8,0
1,62,construct,B,1,0,0,3,3,0
1,62,construct,B,2,0,2,1,0,1
1,62,construct,B,3,2,1,3,1,0
1,62,construct,B,4,2,3,3,1,0
1,62,construct,B,5,3,2,3,1,0
1,62,construct,B,6,3,4,2,1,0
1,62,construct,B,7,4,0,3,4,0
1,62,construct,B,8,4,4,4,0,0
1,66,construct,A,1,0,0,3,3,0
1,66,construct,A,2,0,2,1,1,0
1,66,construct,A,3,2,1,3,5,1
1,66,construct,A,4,2,3,3,5,0
1,66,construct,A,5,3,2,3,5,0
1,66,construct,A,6,3,4,2,4,0
1,66,construct,A,7,4,0,3,5,0
1,66,construct,A,8,4,4,4,6,0
1,66,construct,B,1,0,0,3,3,0
1,66,construct,B,2,0,2,1,0,1
1,66,construct,B,3,2,1,3,4,0
1,66,construct,B,4,2,3,3,2,0
1,66,construct,B,5,3,2,3,3,0
1,66,construct,B,6,3,4,2,0,0
1,66,construct,B,7,4,0,3,5,0
1,66,construct,B,8,4,4,4,2,0
1,67,construct,A,1,0,0,3,0,1
1,67,construct,A,2,0,2,1,1,0
1,67,construct,A,3,2,1,3,9,0
1,67,construct,A,4,2,3,3,3,1
1,67,construct,A,5,3,2,3,6,0
1,67,construct,A,6,3,4,2,2,1
1,67,construct,A,7,4,0,3,12,1
1,67,construct,A,8,4,4,4,4,0
1,67,construct,B,1,0,0,3,0,1
1,67,construct,B,2,0,2,1,0,1
1,67,construct,B,3,2,1,3,5,1
1,67,construct,B,4,2,3,3,3,1
1,67,construct,B,5,3,2,3,7,1
1,67,construct,B,6,3,4,2,2,1
1,67,construct,B,7,4,0,3,12,1
1,67,construct,B,8,4,4,4,12,1
1,70,construct,A,1,0,0,3,0,1
1,70,construct,A,2,0,2,1,1,0
1,70,construct,A,3,2,1,3,6,0
1,70,construct,A,4,2,3,3,6,0
1,70,construct,A,5,3,2,3,9,0
1,70,construct,A,6,3,4,2,6,0
1,70,construct,A,7,4,0,3,12,1
1,70,construct,A,8,4,4,4,12,1
1,70,construct,B,1,0,0,3,0,1
1,70,construct,B,2,0,2,1,3,0
1,70,construct,B,3,2,1,3,4,0
1,70,construct,B,4,2,3,3,0,0
1,70,construct,B,5,3,2,3,3,0
1,70,construct,B,6,3,4,2,2,1
1,70,construct,B,7,4,0,3,12,1
1,70,construct,B,8,4,4,4,8,0
1,71,construct,A,1,0,0,3,3,0
1,71,construct,A,2,0,2,1,3,0
1,71,construct,A,3,2,1,3,5,1
1,71,construct,A,4,2,3,3,6,0
1,71,construct,A,5,3,2,3,6,0
1,71,construct,A,6,3,4,2,4,0
1,71,construct,A,7,4,0,3,6,0
1,71,construct,A,8,4,4,4,8,0
1,71,construct,B,1,0,0,3,3,0
1,71,construct,B,2,0,2,1,0,1
1,71,construct,B,3,2,1,3,4,0
1,71,construct,B,4,2,3,3,2,0
1,71,construct,B,5,3,2,3,2,0
1,71,construct,B,6,3,4,2,1,0
1,71,construct,B,7,4,0,3,7,0
1,71,construct,B,8,4,4,4,4,0
1,76,construct,A,1,0,0,3,3,0
1,76,construct,A,2,0,2,1,1,0
1,76,construct,A,3,2,1,3,3,0
1,76,construct,A,4,2,3,3,4,0
1,76,construct,A,5,3,2,3,3,0
1,76,construct,A,6,3,4,2,3,0
1,76,construct,A,7,4,0,3,4,0
1,76,construct,A,8,4,4,4,4,0
1,76,construct,B,1,0,0,3,0,1
1,76,construct,B,2,0,2,1,0,1
1,76,construct,B,3,2,1,3,2,0
1,76,construct,B,4,2,3,3,3,1
1,76,construct,B,5,3,2,3,3,0
1,76,construct,B,6,3,4,2,3,0
1,76,construct,B,7,4,0,3,4,0
1,76,construct,B,8,4,4,4,4,0
1,79,construct,A,1,0,0,3,0,1
1,79,construct,A,2,0,2,1,0,1
1,79,construct,A,3,2,1,3,6,0
1,79,construct,A,4,2,3,3,6,0
1,79,construct,A,5,3,2,3,12,0
1,79,construct,A,6,3,4,2,6,0
1,79,construct,A,7,4,0,3,12,1
1,79,construct,A,8,4,4,4,16,0
1,79,construct,B,1,0,0,3,0,1
1,79,construct,B,2,0,2,1,0,1
1,79,construct,B,3,2,1,3,5,1
1,79,construct,B,4,2,3,3,3,1
1,79,construct,B,5,3,2,3,4,0
1,79,construct,B,6,3,4,2,2,1
1,79,construct,B,7,4,0,3,12,1
1,79,construct,B,8,4,4,4,12,1
1,80,construct,A,1,0,0,3,0,1
1,80,construct,A,2,0,2,1,0,1
1,80,construct,A,3,2,1,3,6,0
1,80,construct,A,4,2,3,3,6,0
1,80,construct,A,5,3,2,3,9,0
1,80,construct,A,6,3,4,2,6,0
1,80,construct,A,7,4,0,3,12,1
1,80,construct,A,8,4,4,4,16,0
1,80,construct,B,1,0,0,3,0,1
1,80,construct,B,2,0,2,1,0,1
1,80,construct,B,3,2,1,3,3,0
1,80,construct,B,4,2,3,3,3,1
1,80,construct,B,5,3,2,3,3,0
1,80,construct,B,6,3,4,2,4,0
1,80,construct,B,7,4,0,3,12,1
1,80,construct,B,8,4,4,4,8,0
1,87,construct,A,1,0,0,3,0,1
1,87,construct,A,2,0,2,1,2,0
1,87,construct,A,3,2,1,3,7,0
1,87,construct,A,4,2,3,3,9,0
1,87,construct,A,5,3,2,3,11,0
1,87,construct,A,6,3,4,2,10,0
1,87,construct,A,7,4,0,3,12,1
1,87,construct,A,8,4,4,4,16,0
1,87,construct,B,1,0,0,3,0,1
1,87,construct,B,2,0,2,1,0,1
1,87,construct,B,3,2,1,3,5,1
1,87,construct,B,4,2,3,3,3,1
1,87,construct,B,5,3,2,3,7,1
1,87,construct,B,6,3,4,2,2,1
1,87,construct,B,7,4,0,3,12,1
1,87,construct,B,8,4,4,4,12,1
1,89,construct,A,1,0,0,3,1,0
1,89,construct,A,2,0,2,1,1,0
1,89,construct,A,3,2,1,3,5,1
1,89,construct,A,4,2,3,3,4,0
1,89,construct,A,5,3,2,3,4,0
1,89,construct,A,6,3,4,2,4,0
1,89,construct,A,7,4,0,3,5,0
1,89,construct,A,8,4,4,4,4,0
1,89,construct,B,1,0,0,3,3,0
1,89,construct,B,2,0,2,1,1,0
1,89,construct,B,3,2,1,3,4,0
1,89,construct,B,4,2,3,3,2,0
1,89,construct,B,5,3,2,3,4,0
1,89,construct,B,6,3,4,2,1,0
1,89,construct,B,7,4,0,3,6,0
1,89,construct,B,8,4,4,4,4,0
1,94,construct,A,1,0,0,3,3,0
1,94,construct,A,2,0,2,1,3,0
1,94,construct,A,3,2,1,3,3,0
1,94,construct,A,4,2,3,3,3,1
1,94,construct,A,5,3,2,3,5,0
1,94,construct,A,6,3,4,2,4,0
1,94,construct,A,7,4,0,3,5,0
1,94,construct,A,8,4,4,4,4,0
1,94,construct,B,1,0,0,3,3,0
1,94,construct,B,2,0,2,1,0,1
1,94,construct,B,3,2,1,3,2,0
1,94,construct,B,4,2,3,3,0,0
1,94,construct,B,5,3,2,3,3,0
1,94,construct,B,6,3,4,2,0,0
1,94,construct,B,7,4,0,3,5,0
1,94,construct,B,8,4,4,4,2,0
1,96,construct,A,1,0,0,3,0,1
1,96,construct,A,2,0,2,1,2,0
1,96,construct,A,3,2,1,3,6,0
1,96,construct,A,4,2,3,3,6,0
1,96,construct,A,5,3,2,3,9,0
1,96,construct,A,6,3,4,2,6,0
1,96,construct,A,7,4,0,3,12,1
1,96,construct,A,8,4,4,4,16,0
1,96,construct,B,1,0,0,3,0,1
1,96,construct,B,2,0,2,1,0,1
1,96,construct,B,3,2,1,3,5,1
1,96,construct,B,4,2,3,3,3,1
1,96,construct,B,5,3,2,3,7,1
1,96,construct,B,6,3,4,2,2,1
1,96,construct,B,7,4,0,3,12,1
1,96,construct,B,8,4,4,4,12,1
1,107,construct,A,1,0,0,3,3,0
1,107,construct,A,2,0,2,1,1,0
1,107,construct,A,3,2,1,3,5,1
1,107,construct,A,4,2,3,3,5,0
1,107,construct,A,5,3,2,3,5,0
1,107,construct,A,6,3,4,2,4,0
1,107,construct,A,7,4,0,3,7,0
1,107,construct,A,8,4,4,4,8,0
1,107,construct,B,1,0,0,3,3,0
1,107,construct,B,2,0,2,1,1,0
1,107,construct,B,3,2,1,3,3,0
1,107,construct,B,4,2,3,3,3,1
1,107,construct,B,5,3,2,3,4,0
1,107,construct,B,6,3,4,2,3,0
1,107,construct,B,7,4,0,3,4,0
1,107,construct,B,8,4,4,4,5,0
1,109,construct,A,1,0,0,3,3,0
1,109,construct,A,2,0,2,1,1,0
1,109,construct,A,3,2,1,3,6,0
1,109,construct,A,4,2,3,3,6,0
1,109,construct,A,5,3,2,3,9,0
1,109,construct,A,6,3,4,2,6,0
1,109,construct,A,7,4,0,3,12,1
1,109,construct,A,8,4,4,4,16,0
1,109,construct,B,1,0,0,3,0,1
1,109,construct,B,2,0,2,1,0,1
1,109,construct,B,3,2,1,3,5,1
